8.980924551245983434e-01,9.152962903326992139e-01,9.298271182641787425e-01,6.534209494228111481e-01,1.039626337036014148e+00,7.360106680945360802e-01
8.707749382732731247e-01,9.317063493048695078e-01,8.775442878580952399e-01,7.940784320438309951e-01,1.030743385592308270e+00,8.652106234463733392e-01
9.147971554052757304e-01,9.448283127482884902e-01,9.109986391647156845e-01,8.353609926903869942e-01,1.039007681865570021e+00,9.397139738747057880e-01
8.685359610412080045e-01,8.892682752134348778e-01,8.779429397590216011e-01,7.163184301349455607e-01,9.396384473158154726e-01,7.648953236996042238e-01
