8.034999966621398926e-01,7.113000154495239258e-01,7.099000215530395508e-01,8.568699955940246582e-01
7.181000113487243652e-01,6.904799938201904297e-01,7.059900164604187012e-01,8.132200241088867188e-01
8.385999798774719238e-01,7.367500066757202148e-01,7.420600056648254395e-01,8.804100155830383301e-01
5.382999777793884277e-01,5.410000085830688477e-01,5.425999760627746582e-01,3.456499874591827393e-01
9.961400032043457031e-01,9.948499798774719238e-01,9.944000244140625000e-01,9.946299791336059570e-01
7.153999805450439453e-01,7.526199817657470703e-01,7.312800288200378418e-01,4.114600121974945068e-01
