7.886000275611877441e-01,7.821999788284301758e-01,7.835000157356262207e-01,7.960000038146972656e-01
7.836999893188476562e-01,7.842000126838684082e-01,7.792999744415283203e-01,7.867000102996826172e-01
7.846000194549560547e-01,7.721999883651733398e-01,7.767000198364257812e-01,7.871000170707702637e-01
6.424999833106994629e-01,6.474000215530395508e-01,6.229000091552734375e-01,6.369000077247619629e-01
9.782000184059143066e-01,9.696000218391418457e-01,9.726999998092651367e-01,9.710999727249145508e-01
8.061000108718872070e-01,8.108999729156494141e-01,7.843000292778015137e-01,7.950999736785888672e-01
