8.188144948404127987e-01,8.207842193889824944e-01,8.584113270938324991e-01,5.593432369038311425e-01,9.898965600192446423e-01,6.434714620797498119e-01
7.887415309211475156e-01,8.250772826660635051e-01,7.951564076690211813e-01,6.737099236641221900e-01,9.743647741838196152e-01,7.891908396946565318e-01
8.200480285072430098e-01,8.160024666615277589e-01,8.114493764040592305e-01,7.076268323988380571e-01,9.741000539582209683e-01,8.536783084509896868e-01
8.705234159779614567e-01,8.633879781420764621e-01,8.539944903581266900e-01,6.753812636165577032e-01,9.781420765027322162e-01,7.799564270152505863e-01
