7.864000201225280762e-01,7.940000295639038086e-01,7.760999798774719238e-01,7.811999917030334473e-01
7.651000022888183594e-01,7.664999961853027344e-01,7.537999749183654785e-01,7.534999847412109375e-01
7.706000208854675293e-01,7.789000272750854492e-01,7.608000040054321289e-01,7.736999988555908203e-01
6.320999860763549805e-01,6.338999867439270020e-01,6.229000091552734375e-01,6.287000179290771484e-01
9.703999757766723633e-01,9.708999991416931152e-01,9.682999849319458008e-01,9.758999943733215332e-01
8.181999921798706055e-01,8.184000253677368164e-01,8.162000179290771484e-01,8.222000002861022949e-01
