8.304473337092999063e-01,8.537678753605089099e-01,8.430795878057188997e-01,8.160946752114404124e-01,8.390105403515741855e-01,8.285102106897902496e-01,9.167944653014963308e-01,9.426126395266628544e-01,9.307284530491859442e-01,8.995054829341494473e-01,9.011545538775752595e-01,8.556407565958027428e-01,8.340217461378551800e-01,8.355269347696516746e-01,7.933780082082093621e-01,9.914863276479849441e-01,9.933138917999352335e-01,9.431198825575954903e-01,8.959472376565212892e-01,8.507272995331346399e-01,8.621268417583205501e-01,8.636590798996129914e-01,8.200540348850828831e-01,8.310378146406035560e-01,9.748573762379532104e-01,9.256312945003850601e-01,9.380334822381805049e-01,9.436803898827200721e-01,9.362971460860155526e-01,9.465016558558765336e-01,9.090993895047839723e-01,9.019602802688482246e-01,9.117987137298960709e-01,9.110563144210394038e-01,9.039168291178484305e-01,9.137664990104342744e-01
8.949730385927969767e-01,9.076433566916639606e-01,9.104414957082506143e-01,8.572440939074775779e-01,8.693646021928410628e-01,8.720613605413166658e-01,8.940425323612309905e-01,9.066898629070957449e-01,9.093975202610573572e-01,9.021682327442970273e-01,8.928533172383344985e-01,8.823183796529632250e-01,9.165295594614446539e-01,9.070570538566409269e-01,8.963868886523794766e-01,9.628748263726926160e-01,9.529470966279512956e-01,9.416005152117898902e-01,8.836053493089570665e-01,8.896373099628395176e-01,8.585625991891042696e-01,9.074868664444123434e-01,9.136289294924182514e-01,8.817561314882418344e-01,9.604892512580848196e-01,9.670748051369253417e-01,9.332441195317093818e-01,9.864023216814590267e-01,9.843792959234726192e-01,9.895317269633941981e-01,9.927298768100444315e-01,9.906836034728243590e-01,9.958785128152131128e-01,9.803087253582016825e-01,9.782930744637502452e-01,9.834185275189420983e-01
8.213972681525261166e-01,8.242820414181748490e-01,7.971969725932038786e-01,8.125823240607015219e-01,8.154350278959621168e-01,7.886402814745213652e-01,9.706360252841405023e-01,9.740459037787054797e-01,9.420917835096735971e-01,9.204781142727360699e-01,9.324842535775417218e-01,8.897852964261414588e-01,8.236689729292170359e-01,8.343875393249954309e-01,7.962131110072404594e-01,9.740692456031354585e-01,9.867805890275038738e-01,9.415673370112601637e-01,9.068881482382280534e-01,9.115103120912912971e-01,8.730774142034156693e-01,8.211519208315103402e-01,8.253219508515050595e-01,7.905448789239277740e-01,9.658394405421480977e-01,9.707671064843916842e-01,9.298225121012004823e-01,9.026358049000849926e-01,9.704197234941996930e-01,9.390523412305684658e-01,7.572091869498509542e-01,8.139911485985995565e-01,7.876987493467559887e-01,7.860299640918174680e-01,8.449539611779606219e-01,8.176688191285712559e-01
6.886652540944980805e-01,6.984070386657345031e-01,7.005746600787401412e-01,6.766446933390375396e-01,6.862031696866129904e-01,6.883385942098654287e-01,4.681203724236814301e-01,4.747338741310607735e-01,4.761349057288707387e-01,7.239896439094991587e-01,7.165032492874047199e-01,7.080576831578899721e-01,7.436531437881401807e-01,7.359534423396782987e-01,7.273266202646758716e-01,6.012369623887084957e-01,5.950173764363781981e-01,5.877942899949215594e-01,7.018396907523447581e-01,7.066333794183407013e-01,6.819492918471229403e-01,6.900428695655250744e-01,6.946945673284820044e-01,6.704856028718245708e-01,6.479288672117383685e-01,6.526250794478313244e-01,6.295474941743294250e-01,8.891678230821170592e-01,8.873409935286551420e-01,8.919878624694550506e-01,8.991051356023632701e-01,8.972504982158080455e-01,9.019603486120415514e-01,8.842946740364799885e-01,8.824782941372397715e-01,8.871056646962834913e-01
1.060295041173442199e+00,1.064027973755164336e+00,1.029158785667697362e+00,1.043988427624661153e+00,1.047661747100252949e+00,1.013314470439164561e+00,1.062855101579919914e+00,1.066595800908810565e+00,1.031633895729346051e+00,1.028263828852402195e+00,1.041683524996619203e+00,9.939497625970382666e-01,1.025909583638163314e+00,1.039290775611822149e+00,9.916789459890893443e-01,1.043584555625135746e+00,1.057206536527595109e+00,1.008750864718546136e+00,1.033495597729658044e+00,1.038769835356696758e+00,9.949610932529558971e-01,1.048971521628260906e+00,1.054320969295687416e+00,1.009853829307133966e+00,1.053876631044245782e+00,1.059253556332410584e+00,1.014570056277593224e+00,1.028095633614573234e+00,1.105377280960642583e+00,1.069628419094204919e+00,1.009777328975757227e+00,1.085650888969605932e+00,1.050548622166640467e+00,9.999657359194958905e-01,1.075080030359058636e+00,1.040323516342693377e+00
8.696070727244313847e-01,8.940442213294529372e-01,8.828364254416263268e-01,8.411434963516853935e-01,8.647669717898909258e-01,8.539401451986987635e-01,6.264945291608777778e-01,6.441548245238689629e-01,6.360033328644958406e-01,8.641422216804262035e-01,8.657316067743779930e-01,8.220136190450542113e-01,8.682405591629031028e-01,8.698095079711917199e-01,8.259256924351602303e-01,8.172678675573565865e-01,8.189034850408913879e-01,7.773368706391510230e-01,8.503822167483224836e-01,8.074750293381095512e-01,8.182784563773255471e-01,9.183400446409871742e-01,8.719756696822461572e-01,8.836584185541671577e-01,7.467786299488325952e-01,7.090987996862057052e-01,7.185162250913242898e-01,9.226934203325187767e-01,9.154658291531404535e-01,9.254474961543447398e-01,9.479365388444380702e-01,9.404967012548921534e-01,9.507607867555760706e-01,9.453382526273035324e-01,9.379236990349248959e-01,9.481524220683755777e-01
