8.256000280380249023e-01,8.079000115394592285e-01,8.410999774932861328e-01,7.811999917030334473e-01
7.267000079154968262e-01,7.360000014305114746e-01,7.361000180244445801e-01,7.012000083923339844e-01
8.284999728202819824e-01,7.985000014305114746e-01,8.403999805450439453e-01,7.914999723434448242e-01
5.891000032424926758e-01,6.171000003814697266e-01,6.287999749183654785e-01,5.716999769210815430e-01
9.882000088691711426e-01,9.792000055313110352e-01,9.876000285148620605e-01,9.869999885559082031e-01
7.982000112533569336e-01,8.306999802589416504e-01,8.442999720573425293e-01,8.066999912261962891e-01
